block_id,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id
a_42387,99,1,1,Downtown,29861,2_merged_627668,607400
a_42387,99,1,0,Windermere & Pembina,29860,2_merged_627668,607403
a_42387,99,1,1,Downtown,29861,2_merged_627668,607402
a_42387,99,1,0,Windermere & Pembina,29860,2_merged_627668,607405
a_42387,99,1,1,Downtown,29861,2_merged_627668,607404
a_42387,99,1,0,Windermere & Pembina,29860,2_merged_627668,607407
a_42387,99,1,1,Downtown,29861,2_merged_627668,607406
a_42468,11,1,0,Westwood,29198,3_merged_627667,609234
b_43143,10,1,1,Wolseley via Provencher,30151,1_merged_627669,618853
a_42468,11,1,0,Westwood,29214,3_merged_627667,609236
b_42790,54,1,1,University of Winnipeg,30508,1_merged_627669,615357
b_42790,162,1,0,St. Norbert,30334,1_merged_627669,615354
a_42468,11,1,1,Glenway,29199,3_merged_627667,609237
b_43144,161,2,1,Downtown,30333,1_merged_627669,618857
b_43143,10,1,0,Downtown,30159,1_merged_627669,618854
a_42538,43,1,1,Assiniboine,29587,3_merged_627667,610809
a_42538,43,1,0,Kildonan Place,29588,3_merged_627667,610808
b_43046,54,2,1,University of Winnipeg,30508,1_merged_627669,617857
a_42538,43,1,1,Assiniboine,29587,3_merged_627667,610807
a_42538,43,1,0,Kildonan Place,29588,3_merged_627667,610806
a_42537,95,1,1,Riverview,29840,3_merged_627667,610801
b_43045,19,1,1,Windsor Park via Autumnwood,30027,1_merged_627669,617852
a_42537,95,1,1,Fort Rouge Station,29844,3_merged_627667,610803
a_42537,95,1,0,Pan Am Pool,29841,3_merged_627667,610802
a_42362,77,1,0,Polo Park,29741,2_merged_627668,606756
a_42362,77,1,1,Kildonan Place,29742,2_merged_627668,606757
a_42362,77,1,0,Polo Park,29741,2_merged_627668,606754
a_42362,77,1,1,Kildonan Place,29742,2_merged_627668,606755
a_42362,77,1,0,Polo Park,29741,2_merged_627668,606752
a_42362,77,1,1,Kildonan Place,29742,2_merged_627668,606753
a_42362,77,1,0,Polo Park,29741,2_merged_627668,606750
a_42362,77,1,1,Kildonan Place,29742,2_merged_627668,606751
b_43548,86,1,0,Whyte Ridge,30641,2_merged_627671,624978
b_43548,86,1,1,Windermere & Pembina,30642,2_merged_627671,624979
b_43548,84,1,0,Whyte Ridge,30632,2_merged_627671,624976
b_43548,84,1,1,Windermere & Pembina,30633,2_merged_627671,624977
b_43548,86,1,0,Whyte Ridge,30641,2_merged_627671,624974
b_43548,86,1,1,Windermere & Pembina,30642,2_merged_627671,624975
b_43548,84,1,0,Whyte Ridge,30632,2_merged_627671,624972
b_43548,84,1,1,Windermere & Pembina,30633,2_merged_627671,624973
b_43548,86,1,1,Windermere & Pembina,30640,2_merged_627671,624971
b_42858,17,1,1,Misericordia Health Centre,30358,1_merged_627669,616076
b_42858,17,1,0,Amber Trails,30355,1_merged_627669,616077
b_42858,17,1,1,Misericordia Health Centre,30356,1_merged_627669,616074
b_42858,17,1,0,Maples,30357,1_merged_627669,616075
b_42858,17,1,1,Misericordia Health Centre,30356,1_merged_627669,616072
b_42858,17,1,0,Amber Trails,30355,1_merged_627669,616073
b_42858,17,1,1,Misericordia Health Centre,30356,1_merged_627669,616070
b_42858,17,1,0,Amber Trails,30355,1_merged_627669,616071
b_42858,17,1,1,Misericordia Health Centre,30356,1_merged_627669,616078
b_42858,17,1,0,Amber Trails,30355,1_merged_627669,616079
b_43148,98,1,0,Unicity,30710,1_merged_627669,618922
b_43148,98,1,1,Grace Hospital,30709,1_merged_627669,618923
b_43148,98,1,0,Unicity,30710,1_merged_627669,618920
b_43148,98,1,1,Grace Hospital,30709,1_merged_627669,618921
b_43149,95,1,0,Polo Park,30686,1_merged_627669,618926
b_43149,95,1,1,Riverview,30687,1_merged_627669,618927
b_43149,95,1,0,Polo Park,30688,1_merged_627669,618928
b_43149,95,1,1,Riverview,30687,1_merged_627669,618929
b_42676,14,1,0,South St. Vital via Paddington,30233,1_merged_627669,613598
b_42676,14,1,1,Ferry Road,30234,1_merged_627669,613599
b_42676,14,1,0,South St. Vital via Dakota,30235,1_merged_627669,613596
b_42676,14,1,1,Ferry Road,30236,1_merged_627669,613597
b_42676,14,1,0,South St. Vital via Paddington,30233,1_merged_627669,613594
b_42676,14,1,1,Ferry Road,30234,1_merged_627669,613595
b_42676,14,1,0,South St. Vital via Dakota,30235,1_merged_627669,613592
b_42676,14,1,1,Ferry Road,30236,1_merged_627669,613593
b_42676,14,1,0,South St. Vital via Dakota,30235,1_merged_627669,613590
b_42676,14,1,1,Ferry Road,30236,1_merged_627669,613591
a_41532,44,1,0,Kildonan Place via Louelda,29597,1_merged_627666,597079
a_41530,75,1,1,Kildonan Place,29720,1_merged_627666,597070
a_41531,43,2,1,Assiniboine,29587,1_merged_627666,597073
a_41531,43,2,0,Kildonan Place,29588,1_merged_627666,597074
a_41531,43,2,1,Assiniboine,29587,1_merged_627666,597075
a_42020,11,1,1,Downtown,29209,1_merged_627666,602129
a_42020,11,1,0,Westwood,29208,1_merged_627666,602128
a_42020,21,1,1,City Hall,29485,1_merged_627666,602121
a_42020,21,1,0,Crestview,29484,1_merged_627666,602120
a_42020,21,1,1,City Hall,29479,1_merged_627666,602123
a_42020,21,1,0,St.Charles,29478,1_merged_627666,602122
a_42020,22,1,1,City Hall,29499,1_merged_627666,602125
a_42020,22,1,0,St.Charles,29494,1_merged_627666,602124
a_42020,11,1,1,North Kildonan via Rothesay,29182,1_merged_627666,602127
a_42020,22,1,0,Crestview,29492,1_merged_627666,602126
a_41550,12,1,1,City Hall,29236,1_merged_627666,597382
a_41550,12,1,0,Polo Park,29235,1_merged_627666,597383
a_41550,12,1,1,City Hall,29236,1_merged_627666,597380
a_41550,12,1,0,Polo Park,29235,1_merged_627666,597381
a_41550,12,1,1,City Hall,29236,1_merged_627666,597384
a_41550,12,1,0,Valour & Portage,29239,1_merged_627666,597385
a_41551,77,1,0,Polo Park,29737,1_merged_627666,597388
a_41551,77,1,1,Kildonan Place,29731,1_merged_627666,597389
b_43648,16,1,1,St.Vital Centre,30302,3_merged_627670,627234
b_43648,16,1,0,Tyndall Park via Burrows,30323,3_merged_627670,627235
b_43648,16,1,1,Southdale Centre,30298,3_merged_627670,627236
b_43648,16,1,0,Tyndall Park via Burrows,30283,3_merged_627670,627237
b_43648,16,1,0,Tyndall Park via Burrows,30323,3_merged_627670,627231
b_43648,16,1,1,Southdale Centre,30298,3_merged_627670,627232
b_43648,16,1,0,Tyndall Park via Manitoba,30321,3_merged_627670,627233
b_43648,16,1,1,Southdale Centre,30298,3_merged_627670,627238
b_43648,16,1,0,Tyndall Park via Burrows,30283,3_merged_627670,627239
b_43083,47,1,1,Balmoral Station,30479,1_merged_627669,618210
b_43084,15,1,0,Airport via Wellington,30262,1_merged_627669,618213
b_43084,15,1,1,Inkster Park via Inkster,30249,1_merged_627669,618214
b_43084,15,1,0,Airport via Flight Road,30257,1_merged_627669,618215
b_43084,15,1,1,Mountain & Fife,30258,1_merged_627669,618216
b_43084,15,1,0,Airport via Wellington,30253,1_merged_627669,618217
b_43084,15,1,1,Mountain & Fife,30255,1_merged_627669,618218
b_43084,15,1,0,Airport via Flight Road,30256,1_merged_627669,618219
a_42501,14,1,1,Ferry Road,29245,3_merged_627667,610029
a_42500,11,1,0,University of Winnipeg,29197,3_merged_627667,610026
a_42500,11,1,1,Glenway,29196,3_merged_627667,610025
a_42500,11,1,0,St. Charles,29195,3_merged_627667,610024
a_42500,11,1,1,North Kildonan via Rothesay,29194,3_merged_627667,610023
a_42500,11,1,0,St. Charles,29193,3_merged_627667,610022
a_42500,11,1,1,Glenway,29207,3_merged_627667,610021
a_42500,11,1,0,Crestview,29200,3_merged_627667,610020
a_42304,33,1,0,Maples via Mapleglen,29548,2_merged_627668,605476
a_42304,33,1,1,City Hall,29549,2_merged_627668,605477
a_42304,33,1,0,Maples via Mapleglen,29548,2_merged_627668,605474
a_42304,33,1,1,City Hall,29549,2_merged_627668,605475
a_42304,33,1,0,Maples via Jefferson,29545,2_merged_627668,605472
a_42304,33,1,1,City Hall,29546,2_merged_627668,605473
a_42304,33,1,0,Maples via Mapleglen,29554,2_merged_627668,605470
a_42304,33,1,1,City Hall,29549,2_merged_627668,605471
a_42304,33,1,0,Maples via Mapleglen,29548,2_merged_627668,605478
a_42304,33,1,1,City Hall,29549,2_merged_627668,605479
a_41575,180,1,1,Downtown,29562,1_merged_627666,597926
a_41575,181,1,0,Whyte Ridge,29428,1_merged_627666,597927
a_41574,57,2,0,Southdale,29666,1_merged_627666,597923
a_41575,180,1,1,Downtown,29562,1_merged_627666,597929
b_43439,55,1,0,St. Vital Centre via Dakota,30513,2_merged_627671,622466
b_43439,55,1,1,U of Winnipeg via Meadowood,30510,2_merged_627671,622467
b_43439,55,1,0,St. Vital Centre via Dakota,30513,2_merged_627671,622464
b_43439,55,1,1,U of Winnipeg via Meadowood,30510,2_merged_627671,622465
b_43439,55,1,0,St. Vital Centre via Dakota,30513,2_merged_627671,622462
b_43439,55,1,1,U of Winnipeg via Meadowood,30510,2_merged_627671,622463
b_43439,55,1,0,St.Vital Centre via Meadowood,30511,2_merged_627671,622460
b_43439,55,1,1,U of Winnipeg via Dakota,30512,2_merged_627671,622461
b_43439,55,1,0,St. Vital Centre via Dakota,30513,2_merged_627671,622468
b_43439,55,1,1,U of Winnipeg via Meadowood,30510,2_merged_627671,622469
b_43615,99,1,0,Windermere & Pembina,30716,3_merged_627670,626545
b_43615,99,1,1,Downtown,30717,3_merged_627670,626544
b_43615,99,1,0,Windermere & Pembina,30716,3_merged_627670,626547
b_43615,99,1,1,Downtown,30717,3_merged_627670,626546
b_43615,99,1,0,Windermere & Pembina,30716,3_merged_627670,626541
b_43615,99,1,1,Downtown,30717,3_merged_627670,626540
b_43615,99,1,0,Windermere & Pembina,30716,3_merged_627670,626543
b_43615,99,1,1,Downtown,30717,3_merged_627670,626542
b_43615,99,1,0,Windermere & Pembina,30716,3_merged_627670,626549
b_43615,99,1,1,Downtown,30717,3_merged_627670,626548
b_43558,66,1,0,Unicity,30547,2_merged_627671,625162
b_43558,66,1,1,Grant & Kenaston,30551,2_merged_627671,625163
b_43558,66,1,0,Polo Park,30545,2_merged_627671,625160
b_43558,66,1,1,Downtown,30546,2_merged_627671,625161
b_43559,93,1,1,St. Vital Centre,30676,2_merged_627671,625166
b_43559,51,1,0,U of Manitoba,30498,2_merged_627671,625167
b_43559,51,1,1,St. Vital Centre,30499,2_merged_627671,625168
b_43559,93,1,0,Highbury & Southfields,30677,2_merged_627671,625169
b_43138,71,1,0,Templeton via Sinclair,30568,1_merged_627669,618799
b_43039,185,2,1,Osborne Village,30024,1_merged_627669,617777
b_42691,3,1,1,City Hall,30112,1_merged_627669,613835
b_42691,3,1,0,University of Winnipeg,30113,1_merged_627669,613834
b_42691,3,1,1,City Hall,30112,1_merged_627669,613837
b_42691,3,1,0,University of Winnipeg,30113,1_merged_627669,613836
b_42691,3,1,1,City Hall,30112,1_merged_627669,613831
b_42691,3,1,0,University of Winnipeg,30113,1_merged_627669,613830
b_42691,3,1,1,City Hall,30112,1_merged_627669,613833
b_42691,3,1,0,University of Winnipeg,30113,1_merged_627669,613832
b_42691,3,1,1,City Hall,30112,1_merged_627669,613839
b_42691,3,1,0,University of Winnipeg,30113,1_merged_627669,613838
b_43138,71,1,0,WalMart via McPhillips,30566,1_merged_627669,618797
b_43138,71,1,1,Portage via McPhillips,30569,1_merged_627669,618796
b_43585,55,1,1,U of Winnipeg via Meadowood,30510,3_merged_627670,625786
b_43585,55,1,0,St.Vital Centre via Meadowood,30511,3_merged_627670,625787
b_43585,55,1,1,U of Winnipeg via Meadowood,30510,3_merged_627670,625784
b_43585,55,1,0,St. Vital Centre via Dakota,30513,3_merged_627670,625785
b_43585,55,1,1,U of Winnipeg via Meadowood,30510,3_merged_627670,625782
b_43585,55,1,0,St. Vital Centre via Dakota,30513,3_merged_627670,625783
b_43585,55,1,0,St. Vital Centre via Dakota,30509,3_merged_627670,625781
b_43585,55,1,1,U of Winnipeg via Dakota,30512,3_merged_627670,625788
b_43585,55,1,0,St. Vital Centre via Dakota,30513,3_merged_627670,625789
b_43538,162,1,1,Downtown,30341,2_merged_627671,624789
b_43538,162,1,0,University of Manitoba,30340,2_merged_627671,624788
b_43538,162,1,1,Downtown,30337,2_merged_627671,624787
b_43538,162,1,0,St. Norbert,30334,2_merged_627671,624786
b_43537,77,1,0,Polo Park,30597,2_merged_627671,624781
b_43537,77,1,1,Kildonan Place,30598,2_merged_627671,624780
b_43537,77,1,0,Polo Park,30597,2_merged_627671,624783
b_43537,77,1,1,Kildonan Place,30598,2_merged_627671,624782
b_43498,162,1,1,Downtown,30341,2_merged_627671,623780
b_43498,162,1,0,St. Norbert,30336,2_merged_627671,623781
b_43498,162,1,1,Downtown,30337,2_merged_627671,623782
b_43498,162,1,0,University of Manitoba,30340,2_merged_627671,623783
b_43498,162,1,1,Downtown,30341,2_merged_627671,623784
b_43498,162,1,0,St. Norbert,30338,2_merged_627671,623785
b_43498,162,1,1,Downtown,30343,2_merged_627671,623786
b_43498,162,1,0,University of Manitoba,30340,2_merged_627671,623787
b_43498,162,1,1,Downtown,30341,2_merged_627671,623788
b_43498,170,1,0,University of Manitoba,30375,2_merged_627671,623789
b_43086,183,2,0,South Pointe,30018,1_merged_627669,618244
b_43475,15,1,0,Airport via Wellington,30253,2_merged_627671,623258
b_43475,15,1,1,Downtown,30261,2_merged_627671,623259
b_43475,15,1,0,Airport via Wellington,30253,2_merged_627671,623252
b_43475,15,1,1,Mountain & Fife,30258,2_merged_627671,623253
b_43475,15,1,0,Airport via Wellington,30253,2_merged_627671,623250
b_43475,15,1,1,Mountain & Fife,30258,2_merged_627671,623251
b_43475,15,1,0,Airport via Wellington,30253,2_merged_627671,623256
b_43475,15,1,1,Mountain & Fife,30258,2_merged_627671,623257
b_43475,15,1,0,Airport via Wellington,30253,2_merged_627671,623254
b_43475,15,1,1,Mountain & Fife,30258,2_merged_627671,623255
a_41917,17,1,1,Misericordia Health Centre,29371,1_merged_627666,601168
a_42471,44,1,1,Broadway via London,29591,3_merged_627667,609313
a_42471,44,1,0,Kildonan Place via Louelda,29590,3_merged_627667,609312
a_42471,44,1,1,Broadway via Louelda,29593,3_merged_627667,609311
a_42471,44,1,0,Kildonan Place via London,29594,3_merged_627667,609310
a_41916,75,1,1,Kildonan Place,29723,1_merged_627666,601160
a_41916,75,1,0,University of Manitoba,29719,1_merged_627666,601161
a_41916,75,1,1,Kildonan Place,29720,1_merged_627666,601162
a_41916,75,1,0,University of Manitoba,29719,1_merged_627666,601163
a_41917,17,1,1,Misericordia Health Centre,29383,1_merged_627666,601166
a_41917,17,1,0,Maples,29370,1_merged_627666,601167
a_41854,58,2,0,South St. Vital via Paddington,29670,1_merged_627666,600699
a_41854,67,2,1,City Hall,29705,1_merged_627666,600698
a_41852,57,2,1,University of Winnipeg,29667,1_merged_627666,600690
a_41853,181,1,1,Downtown,29429,1_merged_627666,600693
a_41854,67,2,0,Westdale,29704,1_merged_627666,600697
a_42420,162,1,1,Downtown,29347,2_merged_627668,608198
a_42420,162,1,0,St. Norbert,29357,2_merged_627668,608199
a_42420,162,1,1,Downtown,29354,2_merged_627668,608196
a_42420,162,1,0,University of Manitoba,29346,2_merged_627668,608197
a_42420,162,1,0,St. Norbert,29352,2_merged_627668,608195
a_42419,77,1,0,Polo Park,29741,2_merged_627668,608192
a_42419,77,1,0,Polo Park,29741,2_merged_627668,608190
a_42419,77,1,1,Kildonan Place,29742,2_merged_627668,608191
a_42396,45,1,1,Downtown,29602,2_merged_627668,607647
a_42396,45,1,0,Kildonan Place,29601,2_merged_627668,607646
a_42396,45,1,1,Downtown,29602,2_merged_627668,607645
a_42396,45,1,0,Kildonan Place,29601,2_merged_627668,607644
a_42396,45,1,1,Downtown,29602,2_merged_627668,607643
a_42396,45,1,0,Kildonan Place,29601,2_merged_627668,607642
a_42396,45,1,1,Downtown,29602,2_merged_627668,607641
a_42396,45,1,0,Kildonan Place,29601,2_merged_627668,607640
a_42396,45,1,1,Downtown,29602,2_merged_627668,607649
a_42396,45,1,0,Kildonan Place,29601,2_merged_627668,607648
a_42353,85,1,0,Kildonan Place,29781,2_merged_627668,606594
a_42353,85,1,1,Henderson & Whellams,29780,2_merged_627668,606595
a_42353,85,1,0,Kildonan Place,29781,2_merged_627668,606596
a_42353,85,1,1,Henderson & Whellams,29780,2_merged_627668,606597
a_42353,85,1,0,Kildonan Place,29781,2_merged_627668,606592
a_42353,85,1,1,Henderson & Whellams,29780,2_merged_627668,606593
a_42353,85,1,0,Kildonan Place,29781,2_merged_627668,606598
a_42353,85,1,1,Henderson & Whellams,29780,2_merged_627668,606599
a_41817,46,2,1,Plessis & Regent,29612,1_merged_627666,600345
a_41817,46,2,0,Transcona via Regent,29611,1_merged_627666,600344
a_41818,67,1,0,Westdale,29702,1_merged_627666,600349
a_41818,58,1,1,City Hall,29671,1_merged_627666,600348
b_42826,83,1,0,Unicity,30621,1_merged_627669,615740
b_42827,59,1,1,University of Winnipeg,30530,1_merged_627669,615743
b_42827,50,1,0,Sage Creek,30494,1_merged_627669,615745
b_42827,50,1,1,University of Winnipeg,30493,1_merged_627669,615746
b_42828,64,1,1,Downtown,30535,1_merged_627669,615749
a_41705,54,2,0,St. Amant,29652,1_merged_627666,599375
a_41704,19,1,0,Red River College via Notre Dame,29452,1_merged_627666,599370
b_42905,75,1,0,University of Manitoba,30576,1_merged_627669,616509
b_42904,162,2,1,Downtown,30349,1_merged_627669,616506
b_42904,162,2,1,Downtown,30343,1_merged_627669,616504
b_42904,162,2,0,Turnbull Drive,30348,1_merged_627669,616505
b_42904,162,2,1,Downtown,30341,1_merged_627669,616502
b_42904,162,2,0,St. Norbert,30338,1_merged_627669,616503
b_42904,162,2,1,Downtown,30341,1_merged_627669,616500
b_42904,162,2,0,University of Manitoba,30340,1_merged_627669,616501
a_41998,16,1,1,Kingston Row,29326,1_merged_627666,601908
a_41998,16,1,1,Island Lakes via Southdale Centre,29304,1_merged_627666,601902
a_41998,16,1,0,Tyndall Park via Manitoba,29305,1_merged_627666,601903
a_41998,16,1,1,Kingston Row,29301,1_merged_627666,601900
a_41998,16,1,0,Tyndall Park via Manitoba,29303,1_merged_627666,601901
a_41998,16,1,1,Plaza Dr via St. Vital Centre,29289,1_merged_627666,601906
a_41998,16,1,0,Tyndall Park via Manitoba,29290,1_merged_627666,601907
a_41998,16,1,1,Island Lakes via Southdale Centre,29304,1_merged_627666,601904
a_41998,16,1,0,Tyndall Park via Burrows,29306,1_merged_627666,601905
b_43001,44,1,1,Broadway via London,30448,1_merged_627669,617451
b_43001,44,1,0,Kildonan Place via Louelda,30449,1_merged_627669,617450
b_43002,66,1,1,Downtown,30546,1_merged_627669,617457
b_43002,66,1,0,Polo Park,30545,1_merged_627669,617456
b_43002,57,1,0,Southdale,30522,1_merged_627669,617454
b_42748,21,1,1,City Hall,30068,1_merged_627669,614908
b_42748,21,1,0,St.Charles,30070,1_merged_627669,614909
b_42747,26,1,0,Polo Park,30098,1_merged_627669,614900
b_42747,26,1,1,City Hall,30099,1_merged_627669,614901
b_42747,67,1,0,Westdale,30559,1_merged_627669,614903
b_42748,67,1,1,City Hall,30557,1_merged_627669,614906
b_42748,21,1,0,Westwood,30067,1_merged_627669,614907
a_41645,15,1,0,Airport via Wellington,29260,1_merged_627666,598772
a_41645,15,1,1,Mountain & Fife,29268,1_merged_627666,598773
a_41645,15,1,0,Airport via Wellington,29262,1_merged_627666,598770
a_41645,15,1,1,Mountain & Fife,29268,1_merged_627666,598771
a_41645,15,1,0,Airport via Wellington,29262,1_merged_627666,598776
a_41645,15,1,1,Inkster Park via Church,29270,1_merged_627666,598777
a_41645,15,1,0,Airport via Wellington,29260,1_merged_627666,598774
a_41645,15,1,1,Inkster Park via Church,29270,1_merged_627666,598775
a_41645,15,1,0,Airport via Wellington,29262,1_merged_627666,598778
a_41645,15,1,1,Downtown,29273,1_merged_627666,598779
a_42064,10,1,0,St. Boniface via Tache,29162,1_merged_627666,602451
a_42064,10,1,1,Wolseley via Tache,29161,1_merged_627666,602450
a_42064,10,1,0,St. Boniface via Provencher,29164,1_merged_627666,602453
a_42064,10,1,1,Wolseley via Provencher,29163,1_merged_627666,602452
a_42064,10,1,0,St. Boniface via Tache,29162,1_merged_627666,602455
a_42064,10,1,1,Wolseley via Tache,29161,1_merged_627666,602454
